song_id,song_name,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
2BroLAFj3ALbcXmImu2ExP,Crimen,I.M.H.O.,0.612,0.173,10,-12.366,1,0.0286,0.899,0,0.311,0.276,84.057,152857,4,0
6ngcjbVUoTOD2Up8AYJC7Y,Las Flores,Lea Aput,0.576,0.455,2,-7.284,1,0.0291,0.608,0,0.205,0.548,140.1,157827,3,1
4A6G2xNppWG9MI0kmBMraX,Asi Es La Vida,Pablo Rojas,0.424,0.277,7,-8.984,0,0.036,0.943,0.00449,0.16,0.447,91.935,284333,4,1
4sVoEFCyerZgHpVuPK4klD,Mátenme Porque Me Muero,Pedro y el Lobo,0.647,0.304,6,-13.183,1,0.0443,0.847,0.288,0.0926,0.226,84.074,206993,4,0
1ugKUE0nTIfcJ7aL44YIQN,Bolero Falaz,Lea Aput,0.284,0.404,0,-7.889,1,0.0353,0.861,0.000406,0.087,0.4,208.272,208731,4,1
4p7LooYAQniOpcNLunFnF3,Gone,Gavin Luke,0.173,0.0611,11,-25.657,0,0.0342,0.954,0.908,0.111,0.0389,93.118,178927,3,3
5awyHvXpb5txqlRuqUiHAl,The Edge of Love,Dawn Huntley,0.404,0.0138,10,-27.567,1,0.0482,0.994,0.945,0.114,0.35,77.621,122892,4,3
42io3dxycksUzxSqysSQJR,Harvesting,Minos Gold,0.766,0.0933,9,-17.899,1,0.0786,0.923,0.794,0.0937,0.172,119.686,135689,3,0
1TV7QxbgPTFIZJHvu8DkeY,Spring,Hans Wolfgang Ziegler,0.53,0.0929,6,-16.308,1,0.183,0.97,0.54,0.112,0.255,83.269,137650,1,3
775dmuIRQojrplsns8VKen,Schwebend,Phillipp Vogler,0.143,0.00679,10,-30.543,0,0.039,0.993,0.925,0.115,0.0624,62.001,218500,4,3
07MRGolhqppoqEWDV5aZhJ,Nefelibata,Jeanelle Bolduc,0.231,0.0212,2,-31.979,1,0.0389,0.989,0.865,0.105,0.0931,69.689,180625,4,3
6sSFbKl9oQ7ToYxBeTQZvw,At Dawn,Ever So Blue,0.622,0.0251,2,-24.907,1,0.056,0.996,0.945,0.0902,0.363,116.364,136000,3,3
72mDETn3Ba8yVewAcqnlqQ,Lyrebird,Keira Conlon,0.232,0.00449,1,-34.69,0,0.0375,0.994,0.852,0.0705,0.0988,73.356,153500,4,3
7tN9gRPc8eYR9mS5cQsV0M,Sarek,Laponia,0.27,0.0181,10,-28.839,1,0.0372,0.986,0.939,0.127,0.102,61.539,130250,4,3
3I36NaLQR6zCn5Y2stUg9H,Toužebný,Jan Kubec,0.218,0.041,4,-30.019,0,0.0426,0.992,0.845,0.113,0.382,176.439,134750,4,3
7k539VUTniwBWMYFOgrAyf,follow me home,Jose Garcia,0.545,0.0261,5,-24.267,1,0.102,0.995,0.949,0.107,0.431,129.236,196250,4,3
2UZZtkoLOg7IHxeTAdPFvd,Weightless Part 1,Marconi Union,0.0783,0.206,2,-20.611,0,0.0337,0.864,0.838,0.179,0.0807,80.341,486840,5,3
2LNOrSjCSR1Ap7QOZLbJnd,Pas de deux,Lucas Vendrai,0.549,0.0463,1,-17.366,0,0.0523,0.981,0.928,0.109,0.17,130.976,138135,3,3
07tUhErHb7K8bdOcwyvbuK,Unrequited,Josef Passagio,0.306,0.0269,2,-25.009,1,0.0416,0.979,0.933,0.109,0.426,75.031,126230,1,3
1KvZBw7bPWws38At1IVRbU,Evening Message,Charlie Key,0.484,0.00208,1,-25.877,1,0.0597,0.995,0.955,0.109,0.258,69.16,224741,3,3
4FE9jhuatcOZZYoHdBDN8T,Crépuscule,Matilda Charpie,0.217,0.00169,0,-34.121,1,0.0425,0.994,0.912,0.139,0.0599,64.118,245750,4,3
1pFCkU2BQHr0mJIj05KXSD,Chiudete Gli Occhi,Artemio Li Fonti,0.256,0.00486,5,-33.197,1,0.0403,0.993,0.872,0.111,0.058,68.869,232750,3,3
60nhoUdtsUq4FOwts7B2bM,In Bloom,Zoé de Vera,0.637,0.0812,9,-23.06,0,0.0374,0.99,0.908,0.087,0.213,109.965,179087,4,3
45HRj3YdVgAOLbkSRiJ4l3,Floriscope,Floriscope,0.421,0.0168,0,-26.478,0,0.0382,0.969,0.939,0.111,0.279,62.856,175083,1,3
1dzc28LyRoVaw9FHYcsVx7,Paper Thin Reality,Ave Air,0.268,0.11,3,-21.023,1,0.0366,0.945,0.928,0.113,0.0387,80.051,214073,5,3
2X0ophIMSyCw9SSISrIEpQ,The Way There,Hreidar,0.521,0.0117,2,-27.872,1,0.0567,0.996,0.964,0.112,0.301,65.48,204216,4,3
5nMsoz257d3AbY8O8FC4Jx,Loveliness,Jean Petri,0.701,0.00501,10,-29.278,1,0.0724,0.996,0.967,0.0981,0.545,62.028,110434,3,3
4IaQbK6vmi0mqXrv17eoav,Pour l'amour de toi,Piotr Miteska,0.365,0.0341,2,-25.934,1,0.0408,0.993,0.923,0.0867,0.104,63.501,108506,4,3
2reANGLp6a9iZvh1Q6qIS7,Body & Soul,IFEELU,0.276,0.152,9,-18.501,1,0.0316,0.859,0.91,0.0994,0.0358,163.843,175976,4,3
5lwKQgEQhMjjOnhyqgpK19,Effortless,IFEELU,0.434,0.111,0,-24.374,1,0.0335,0.868,0.878,0.115,0.0905,75.019,139601,4,3
09g7JMQLhGPspMm1hfeqCc,First Bridge,Voyager,0.0777,0.083,0,-27.513,1,0.0436,0.93,0.707,0.0843,0.0394,175.335,128672,3,3
55RlcgW6hojT3G1wMIovfA,Peace,Johann Eder,0.166,0.149,7,-22.797,1,0.0556,0.954,0.857,0.101,0.276,93.895,182619,4,3
1VbQwnVubzySFLf4c8EUi5,Late Tuesday,Nima de Bekker,0.551,0.0201,10,-26.685,1,0.0822,0.996,0.944,0.116,0.621,138.963,94000,1,3
3jUTFbimuRWC1pnikGG3YP,Ice Dance,Robin Bennich,0.289,0.0756,11,-22.215,1,0.0436,0.988,0.939,0.106,0.192,173.133,193710,3,3
5pDZOftc3EvBBkJWfNXcNn,Lonely Molecule,MVS,0.447,0.145,8,-18.403,1,0.0304,0.815,0.896,0.0724,0.0554,100.107,207000,4,3
6UyDL0wkh12ox8TJpvnQpu,Midsommarnatt,Najma Wallin,0.098,0.00263,0,-34.2,1,0.043,0.979,0.912,0.107,0.0334,66.057,134500,4,3
3ScyefUwfkGi0g6CaCemRc,Drømme,Minik Knudsen,0.304,0.007,11,-33.858,0,0.0414,0.993,0.902,0.0835,0.0759,65.147,253000,3,3
1rAv3gMViglWehdm1baqcF,Intermezzo,Levi Stills,0.625,0.00844,0,-23.823,0,0.0801,0.996,0.959,0.108,0.571,131.543,122705,5,0
5NOXtK6OWi7TDRU5TenMRX,luna,Beau Deval,0.514,0.0134,1,-24.76,1,0.0367,0.984,0.893,0.109,0.111,74.01,166750,4,3
1sYKMOqw4fgn8jlHrlodmU,Humilis Cicer,Fleurs de Son,0.0965,0.0164,11,-33.579,1,0.0395,0.993,0.949,0.122,0.14,88.562,174825,3,3
6OoZfXgh8Y6V869KQMVY4e,Ballerina - Ambient Version,William Keats,0.444,0.058,2,-22.731,1,0.0367,0.76,0.882,0.117,0.132,140.059,156429,3,3
4C9ysvTrYnfCjZ8x8HJWp8,Pour que tu m’aimes encore,Joséphine Auclair,0.237,0.0405,4,-27.934,1,0.049,0.994,0.953,0.0961,0.161,170.902,155750,4,3
64y6Sje1cgvOg83Z9JGiCc,Pines,Rannar Sillard,0.321,0.0718,0,-21.565,1,0.0396,0.974,0.88,0.148,0.0399,76.435,165736,4,3
1SPPEq7HfS9W1wwGOptNdD,Silk And Honey,Wolfgang Snow,0.516,0.137,0,-23.667,1,0.0375,0.889,0.885,0.14,0.213,128.875,200493,4,3
4UTzl5xz40YYzut1y3EBYi,North Haven,Lundegard,0.413,0.0404,3,-21.861,0,0.0359,0.952,0.969,0.128,0.038,121.966,224544,4,3
3ju7ioziNTBPy8TvY31Jqb,Reflection of the Unknown,Domenik Kalinsky,0.43,0.0336,7,-27.108,1,0.039,0.988,0.885,0.109,0.123,74.758,183100,3,3
1oen1dD68x1ZUOhy6WePRG,Worlds Apart,Rick Hagen,0.466,0.0461,9,-24.546,0,0.0594,0.992,0.966,0.113,0.229,101.825,99738,4,3
5CzjtSulXdoCHPKNg6Ll9P,Mirror,Ben Evans-Parker,0.294,0.00403,7,-23.25,1,0.0387,0.991,0.878,0.114,0.0361,68.437,126367,3,3
4gTJVBAK2tM3andT4iBCbv,Atmosphere,Pim Miles,0.416,0.027,7,-23.757,1,0.0327,0.977,0.93,0.0807,0.121,175.784,169773,3,3
1npBONsS8I6x9PUwBVvGKl,The Flow - Ambient Version,Toledo Rains,0.44,0.0855,0,-25.327,1,0.0407,0.847,0.848,0.0729,0.0395,139.944,165127,4,3
4JwA892QX8Y3AAeKRVu9RF,Lullaby to Ruth,Domenik Kalinsky,0.464,0.0485,7,-26.86,1,0.1,0.995,0.953,0.116,0.282,127.538,142500,4,3
2pG52ugtKo9cMmlRlaMkdu,Stelle Cadenti,Callisto Mazzi,0.0947,0.0192,7,-32.402,0,0.0375,0.987,0.933,0.107,0.0383,71.632,205500,4,3
3ClKFHLvLvVEyCxFXg9lEi,Veracity,Helene Roche,0.486,0.00691,0,-21.457,0,0.0396,0.991,0.936,0.112,0.279,66.021,148585,4,3
5JlzdloHUjgYWByeCgtFSx,Sintra,Algy Lacey,0.311,0.0146,5,-24.506,1,0.0358,0.979,0.911,0.158,0.123,62.524,204091,4,3
7x8ILiGyZAFW3F0rPUPYxm,October,Regina Mira,0.493,0.01,10,-26.589,1,0.0484,0.996,0.962,0.115,0.349,69.47,108770,3,3
5DNpEwASbbGXz9wbr0ex6v,Hiraeth,Chieloka,0.0926,0.00624,7,-33.736,0,0.0394,0.989,0.867,0.106,0.0646,73.61,181000,4,3
4Dud0QWbw1Xp3z7tqpg1NA,Lato,Aleksy Wysocki,0.0,0.0421,8,-26.134,1,0.0,0.996,0.967,0.0996,0.0,0.0,127000,0,3
5Qg04tWgRG0Yv8VNRUKs9k,Hermosa,Julia Alvarez,0.198,0.0328,1,-30.954,0,0.0395,0.988,0.988,0.0914,0.0652,87.36,178500,5,3
0tUbZj0kg8zXSHLtwnovuB,Breath in the wild,Ion Mihutz,0.103,0.0225,11,-31.469,0,0.04,0.971,0.683,0.0777,0.0842,71.226,120000,3,3
5NL5Ez564SBRCpaaxB89CP,Stillness of Mind,Taylor Dawson,0.15,0.019,10,-35.082,1,0.0532,0.986,0.804,0.107,0.179,138.498,188746,5,3
7CbU1onF6ME4SgRvV21d9j,Otro amanecer,Uli Polli,0.146,0.0675,1,-29.267,1,0.0352,0.847,0.783,0.147,0.0625,139.558,182815,3,3
5MdTWbWwhsfrkvUj6lP4DW,Blue Mind,Counting Tides,0.161,0.0269,10,-32.768,1,0.0708,0.974,0.816,0.101,0.172,68.482,176810,3,3
6JMQQ8Y7ALaPBJJguEETbX,Elemental Control,Gates of Heaven,0.168,0.0173,2,-30.738,1,0.0342,0.932,0.74,0.0854,0.115,75.718,148120,3,3
1OlQRV9bOuT0CGCNI225EP,Quiet Stars,Advaitas,0.164,0.00981,10,-34.624,1,0.0545,0.993,0.931,0.094,0.163,138.849,114681,4,3
7x1uzRLNvPhvARGaco3nmi,Glemt Perle,Aksel Møller,0.153,0.0383,7,-33.082,1,0.0402,0.953,0.677,0.107,0.0846,136.569,253500,4,3
3xLHdlKxeLiEqWy7BdYYze,Sedang Tidur,La-Mu,0.0657,0.01,4,-34.52,1,0.0449,0.991,0.764,0.104,0.0472,66.705,124242,3,3
2y5P7MecKp333IMNuKeOP7,Drži me,Judi Khan,0.201,0.00391,0,-34.832,1,0.0558,0.937,0.895,0.107,0.031,67.56,206125,4,3
4Dioh7PnhNtYJa1Q8GTPw6,Voices,Spirit Minds,0.205,0.0343,5,-30.843,1,0.0458,0.832,0.895,0.107,0.0332,74.347,156226,3,3
0Pkywn7CGwbUhk10iGPpou,Kaleidoscopes,Brief Moments,0.0743,0.0296,0,-32.846,1,0.0421,0.86,0.971,0.105,0.037,74.065,231529,1,3
78JrKrc3HthRfKAnFoG0Nw,Sognante,Jeila Sander,0.121,0.00274,6,-35.479,1,0.0444,0.99,0.808,0.117,0.0343,89.104,189000,3,3
2sNM2lnVgJmPJVQcxtktia,Acacia,Abyssé,0.107,0.00716,5,-33.293,1,0.0489,0.884,0.942,0.111,0.0317,91.797,210000,5,3
1VLKeNy3qUe8MNvejjTtoy,Reticence,Fiona Kolev,0.167,0.0169,0,-32.112,1,0.0376,0.93,0.875,0.115,0.0366,67.885,153038,4,3
3S6xG02IfUIGy1iaG5iRuk,Healing,Zion Llama,0.186,0.0219,7,-34.602,1,0.0409,0.991,0.919,0.108,0.1,74.874,169106,3,3
1IkrL2wE6aWYzOmWjZmNO9,Cross A Line,Sean Altar,0.18,0.0187,0,-31.807,1,0.044,0.969,0.916,0.128,0.0339,71.135,138857,3,3
6j6wtwEtxK5ZAXzRK47WED,A Night In Spring,Ardah,0.195,0.0131,0,-34.337,1,0.0494,0.987,0.865,0.0991,0.0342,76.878,151714,4,3
50McqobQKBuC8hBk2J3cDW,Scintilla,Xo Liam,0.198,0.0989,9,-26.279,1,0.0428,0.895,0.736,0.11,0.0367,79.412,158459,4,3
7HuCQfbXT7GWHYUJ0FZoP6,Dream Light,Novah Scotia,0.132,0.00916,0,-33.579,1,0.0475,0.893,0.522,0.118,0.09,72.703,136000,4,3
6RcqLuGZa6qzLEX5v5pAAH,Rêves,Michèle Bastien,0.22,0.00866,0,-32.639,1,0.041,0.988,0.919,0.102,0.0347,66.808,138857,3,3
1eWEJ1JVoyt0nozyAoUPZW,Restfulness,Zion Llama,0.234,0.0121,1,-34.604,1,0.0464,0.991,0.785,0.11,0.185,71.632,175792,4,3
2UGetJCnNKXnVmWCD5nRM2,Volta,Milo Leclercq,0.172,0.0747,4,-30.84,1,0.0377,0.931,0.943,0.108,0.0809,69.302,168054,5,3
0mxy9AngPGUYN14vvO1Ppw,Ögonblick,Amanda Wildt,0.165,0.0683,2,-31.829,1,0.0576,0.916,0.781,0.0956,0.162,139.929,204600,5,3
3wygfnm7RIzxc8gsoGINeI,Small Letters,Voyage Control,0.307,0.0159,5,-30.328,1,0.0375,0.934,0.89,0.087,0.174,90.022,221794,4,3
7mmhIxGPMPFCBzfN6M9QXp,Omsluten,Mossfrid,0.15,0.0319,7,-30.039,1,0.0376,0.978,0.956,0.0968,0.0365,138.612,201333,4,3
4KNuwSHlzgZIRuT9Ur1JCZ,Leuchten,Mystisse,0.072,0.0383,2,-29.584,1,0.053,0.849,0.895,0.108,0.0738,76.019,162500,3,3
4z2vyJnacvigrLdlLjgj1p,À la prochaine,Matilda Charpie,0.175,0.00479,9,-36.435,1,0.039,0.976,0.937,0.0868,0.115,70.072,176250,5,3
0WzlQIFD0Qi8QeTbAjshZA,Ritualer,Restorative,0.108,0.0153,0,-30.425,1,0.043,0.979,0.964,0.111,0.0336,71.001,142286,3,3
0OXgaVgiSiuPYjPRiFSyiY,Mixture,Matt Deep,0.205,0.0046,3,-35.189,0,0.0408,0.992,0.882,0.101,0.0484,67.784,198943,4,3
7Mr3SK5zRJ0mrdNraurM5Z,Oceanwide,Harlow Moss,0.259,0.00776,0,-34.062,1,0.048,0.992,0.809,0.113,0.037,68.791,152571,3,3
6mk4Fk0a1ZEQZTBBQBccIm,Ulayaw,Elise Ryen,0.138,0.0283,5,-33.075,0,0.0399,0.977,0.982,0.0882,0.0493,84.676,188000,1,3
07UDTaRYJAsIhUZTyZSUzM,Ons,Huma,0.111,0.0185,0,-32.335,1,0.0424,0.957,0.94,0.087,0.0459,76.153,193240,3,3
7MH9IXZQ3Ykz3BVg6JpVy5,Islets,Gravitons,0.195,0.0697,5,-25.741,1,0.0434,0.739,0.811,0.112,0.031,60.585,191982,4,3
4rnHitehqGrHlgr8TiTMYX,Choices,Alva Adler,0.132,0.0028,11,-34.856,1,0.0559,0.975,0.57,0.0948,0.0351,69.283,161885,4,3
2rDUD1OjekGLpJIQTaAGAE,Enlightened,Theatantrical,0.172,0.0304,8,-30.057,1,0.0527,0.994,0.881,0.104,0.256,136.463,209274,5,3
7k59hF8Vc7Ob9HYO8fnbLF,Inner Peace,Sabrina McGregor,0.127,0.00488,5,-35.14,1,0.0478,0.977,0.828,0.115,0.136,146.626,179222,3,3
66GzrVXhZQYafC9v9OBGqw,Desires,Somnum Magnam,0.0784,0.0314,2,-29.898,1,0.0415,0.97,0.932,0.088,0.0733,65.006,205161,3,3
31K0kVuLjlXbKXomkWwwlj,Los ojos de Agua,Sayulita,0.133,0.0339,8,-30.419,1,0.035,0.948,0.877,0.108,0.0576,87.817,165777,3,3
39klOrreaNPjsYeh1zTFjh,Miraculous,Muh Re,0.0687,0.0153,2,-31.261,1,0.0447,0.957,0.855,0.0928,0.0904,71.249,207857,4,3
0t4SxD4RI2sZYu7ehNF0Dt,Nourish,Calming Eyes,0.202,0.0362,1,-31.89,1,0.0444,0.981,0.809,0.134,0.0379,68.962,220087,3,3
2GYTptoTuIkLgybnQ8BwfA,Zeus,Zibra Inguzu,0.181,0.0457,10,-30.029,0,0.0375,0.877,0.759,0.109,0.0399,67.042,207621,4,3
4k6GvMEtWF31ShIk24rLp3,Lux Mane,Somnum Magnam,0.174,0.0622,5,-27.733,0,0.0437,0.91,0.841,0.104,0.0333,67.71,158529,4,3
4j9VnrNJgrPBNTHb9ADQ3p,Unified,Zeroine,0.0645,0.0977,2,-28.622,1,0.0447,0.844,0.825,0.109,0.0349,69.73,165077,4,3
3tI1sd213SOODpv7bYRutx,celestial sojourn,AOI,0.0776,0.0131,5,-34.788,1,0.049,0.862,0.763,0.0938,0.038,82.317,200000,4,3
69rn7QWmrgXcXPSaO2tVFZ,My Road,Evie Belcher,0.207,0.00508,4,-34.257,1,0.0411,0.976,0.741,0.0892,0.0366,73.536,178500,4,3
1JuU4qEEZgSZbXotwMRpQF,Cíes,Huma,0.169,0.032,2,-30.264,1,0.0455,0.884,0.714,0.111,0.0371,73.735,155777,5,3
6dGdz2BG7ZhQz4euJxcfo9,Amanhã,Nessa Manuel,0.0866,0.00772,4,-33.081,1,0.0414,0.99,0.956,0.0785,0.0903,167.637,196500,3,3
0kKOC50fPTnqmrYvtJInsT,Nepenthe,Clyde Boudreaux,0.133,0.00512,9,-33.295,1,0.038,0.993,0.851,0.0954,0.0495,67.818,151750,4,3
3MbMFTSftlRSYJe58yqBDl,Duende,Kaua Correia,0.0638,0.00328,7,-36.031,1,0.044,0.991,0.887,0.152,0.112,68.895,192000,3,3
6uZF7xC32ewhpsm36IaM5T,Neblinoso,Cameron Sinosa,0.198,0.00582,7,-37.049,1,0.0466,0.99,0.914,0.17,0.0369,73.79,234750,4,3
4dnxPuIHGCSmEUG7vkfSBw,Rainfall,Vabali,0.148,0.0903,11,-27.66,1,0.0395,0.893,0.946,0.11,0.0349,84.239,230652,4,3
0r0SemZMW04XkiIp8dvFQQ,Hollow,Smith/Hill,0.0975,0.0408,2,-28.907,1,0.0406,0.903,0.868,0.109,0.151,87.402,157500,4,3
2qHGPanT2ux9hwZDbmPr8t,Éjszakai,Vas Bela,0.201,0.00272,10,-35.169,1,0.041,0.987,0.879,0.116,0.0992,68.22,152000,4,3
5BPskS9THo8GzpNB1prEOM,Hesperus,Rosa Løvstrøm,0.137,0.0122,5,-33.306,1,0.0432,0.939,0.937,0.11,0.0383,70.752,200000,4,3
4q0m55JUumpMjGiLtYsSan,Calmative,Rae Mansell,0.143,0.0191,0,-37.684,1,0.0335,0.971,0.824,0.0791,0.0401,74.93,155000,5,3
1wzC22A0BTQ68u6GoMGP6E,Odmor,Alojz Pavic,0.0632,0.00169,1,-37.647,1,0.0441,0.979,0.787,0.119,0.112,62.579,154524,4,3
48UNHWGzRfk4AOKrCJM7XJ,I et andet liv,Minik Knudsen,0.0685,0.00769,7,-38.523,1,0.0439,0.991,0.859,0.107,0.111,74.874,186500,3,3
4bmEAG2pyu2h70Wu7ZamWn,Mellowing,Robin Laureli,0.117,0.00709,4,-33.678,1,0.0402,0.99,0.927,0.0926,0.0496,74.527,172500,3,3
2QjHg0IKNKgURtYuRaOSVh,Drømme,Etheral Gust,0.0819,0.00666,4,-34.055,1,0.046,0.983,0.832,0.101,0.0469,82.429,132427,3,3
2KiBZ6xU6dnj47aT71G28P,Giant Steps Tomorrow,Shibb,0.192,0.0409,0,-29.467,1,0.0391,0.994,0.98,0.0956,0.0394,69.071,195751,4,3
1Pr6ajOmxuhjmn4CwuBxle,A côté de toi,Nuit Pluie,0.187,0.00286,2,-36.511,1,0.0388,0.993,0.837,0.101,0.0953,71.745,176250,3,3
2mPQlLpYdr2HFROOunOKH4,Flucht,Elias Dome,0.212,0.0771,3,-28.135,1,0.0547,0.988,0.874,0.111,0.0387,67.145,162500,4,3
5B1bNtPY2jCZq87yuH4dDk,Serene,Claude Sabatier,0.144,0.144,0,-22.955,1,0.0393,0.899,0.877,0.0751,0.0371,77.582,108500,4,3
2WG8l4UerGKdjZ9p07R29G,Belief,Jiao Ch'ien,0.116,0.0123,9,-29.487,1,0.047,0.925,0.906,0.0978,0.0396,64.912,179000,4,3
6b9mpDYINPE5wKQuRKuza1,Room For Thoughs,Inessa Merton,0.258,0.0909,9,-26.255,1,0.0453,0.941,0.92,0.088,0.071,85.956,170690,4,3
730JGpAFz7uj2i53ySidzR,Arriving,Arctic Pulse,0.171,0.118,2,-25.36,1,0.0337,0.861,0.871,0.0932,0.0539,78.303,192039,4,3
4HSmG5J9Cbu1pEbSHCXWJI,Get in Line,Soft Sea,0.807,0.324,8,-18.523,1,0.0498,0.101,0.823,0.118,0.223,115.0,204522,4,0
2OgaU9No7zapiI2AbUbPej,Glossy,Pancake Cult,0.705,0.475,8,-11.587,0,0.0362,0.211,0.834,0.21,0.336,115.968,168103,4,0
3eFYzQjpnwDWl2ThvF1rgI,Lujo,DJ Duboise,0.679,0.251,10,-21.462,0,0.157,0.328,0.924,0.107,0.291,97.981,157600,4,0
4YvOWccd63fXOhX6OfpVdD,Following the trail,Nimis,0.603,0.503,2,-18.328,0,0.0356,0.167,0.9,0.0663,0.354,106.988,207500,4,0
53WQnXY1i3ccnQJe4ww0Lv,Cosmic Dancer,Belloq,0.857,0.661,1,-8.715,1,0.0503,0.565,0.85,0.0964,0.476,115.003,179870,4,0
1N4jRXLb40EAyJMzFQZzX2,Vacay - Tropical Jazz Mix,Millennial Matt,0.674,0.599,11,-12.942,0,0.0474,0.0239,0.808,0.15,0.357,108.584,163889,4,0
1rY7EbYAhsGQfSlV4Bi7Kz,Play Me,Lukall,0.77,0.462,4,-16.857,0,0.0679,0.0168,0.823,0.0899,0.149,115.021,235826,4,0
70EPJbHlSO1Dkkmil1IP6b,Make It Count,Galavant Cross,0.804,0.432,5,-15.305,0,0.048,0.894,0.931,0.113,0.556,111.976,183214,4,0
3HS8Wdsq0vMXTcRvGIJyWP,Les Tropiques,Paon Bleu,0.703,0.574,9,-12.15,0,0.0411,0.328,0.941,0.1,0.405,110.003,195223,4,0
5CcHSH8zYIIeqCtLeQDt49,Escarpment,Bejnou,0.669,0.852,11,-7.692,0,0.0313,0.318,0.562,0.154,0.593,115.018,157435,4,1
15HntUgJrBgxcM19YHweix,U Don't Know Me,MOOGADISHU,0.67,0.613,11,-9.331,1,0.0313,0.263,0.751,0.124,0.0951,111.992,124286,4,0
0fSEMD71VwMtIZi6IUXJjQ,Boarding,Far Orange,0.749,0.526,7,-9.727,1,0.0555,0.0357,0.879,0.107,0.0598,115.006,298983,4,1
0qNjkWic8JEiXurIgxi89s,Extramundane,Aliassime,0.705,0.768,8,-11.604,0,0.0412,0.0299,0.858,0.093,0.472,120.009,152121,4,0
3UUVf6kCaIXaDADINeYQ4V,Faro,Afonso Jardim,0.798,0.459,8,-11.487,1,0.0857,0.00808,0.828,0.101,0.673,109.971,143460,4,0
7GW2AgjWDMT8wcnGCWR6Xx,biloth,phonadium,0.593,0.335,11,-11.708,1,0.0271,0.982,0.923,0.103,0.105,78.009,128859,4,0
4JO8HC0O0wJAjjiC01OISb,Saint Tropez,Blush Waves,0.619,0.291,0,-16.23,1,0.036,0.833,0.83,0.113,0.598,115.023,155478,4,0
36Uz12ctE58QztkK67Doya,Mannequin,Chewy WO,0.705,0.461,0,-13.086,1,0.0483,0.254,0.823,0.0975,0.216,110.012,189273,4,0
4QgCRg5t83rKvuCTQ11JHj,Blurred Out,Divulgation,0.816,0.463,5,-11.98,0,0.0533,0.787,0.854,0.116,0.361,120.006,148000,4,0
6UBVHuWOmLg7bqnEatxTi9,Grace Bay,Plastik Flamingos,0.767,0.623,8,-10.145,0,0.0706,0.182,0.888,0.104,0.0592,117.029,215048,4,0
24ad6v49HSgza51bogmg98,Concession,Ash Spark,0.831,0.572,9,-10.639,1,0.0719,0.016,0.684,0.584,0.375,115.028,169174,4,1
3v5wI6MHWu2YMB1lnetBkW,Myst,The Pleasure Principle,0.804,0.536,9,-9.5,0,0.032,0.192,0.682,0.0916,0.506,108.008,182267,4,0
6VLstEbmUW5oCxgahFe0Wf,Opposite,Jones Meadow,0.619,0.792,0,-8.785,0,0.0374,0.397,0.843,0.131,0.514,120.019,274500,4,1
4zELOQED75YLhXmrmT60fZ,Me + U,Nicolello,0.83,0.757,1,-8.259,0,0.111,0.00848,0.864,0.191,0.594,119.998,138000,4,0
7lNECdcPTy9GLiEGyXIqfO,Kinkaku-ji,Yasumaru,0.77,0.21,8,-19.321,0,0.0785,0.566,0.863,0.111,0.215,102.012,193194,4,0
5P0DX8MZCqmRAmcfpvSzLd,Sanguine,Jimpster,0.741,0.801,1,-8.406,0,0.0532,0.112,0.837,0.101,0.35,118.003,370170,4,1
5E8I5DZ5CBVinIvoCNk6Z4,Hedged Bet,Far Orange,0.757,0.492,7,-8.805,0,0.0416,0.0141,0.825,0.0821,0.0769,108.027,258375,4,0
0n5EQPSY4Gm8ckMKuprHzy,Foundation,Hazel Calm,0.752,0.71,7,-8.27,1,0.0389,0.316,0.828,0.0867,0.398,122.022,147541,4,0
094OMEwMng6XcwsSMFUKWi,Wanderer,Contrapad,0.647,0.727,5,-9.909,1,0.0572,0.0444,0.688,0.126,0.224,115.016,221745,4,1
3aZ9YHMB4mWRdMgYTl1GRo,The Rhythm - Chill out Mix,Filt Stop,0.794,0.358,7,-10.259,0,0.0407,0.000504,0.902,0.086,0.454,106.918,190835,4,0
1A2pH62d1USSUsxuoiRD8l,Waves,Navagio,0.723,0.749,5,-8.045,0,0.0361,0.0693,0.761,0.378,0.59,112.995,158772,4,1
3FjIPCz22myDv1EcurByKR,Rich In Mind,Fadez N Rizer,0.697,0.459,1,-10.0,1,0.036,0.144,0.793,0.108,0.259,123.006,175000,4,0
2uw0wMiRn72nMnHzTq4H5j,Still Need People,Camisade,0.754,0.46,2,-9.894,1,0.0519,0.632,0.342,0.0882,0.419,108.006,182267,4,0
21jdnxa5TffMhHItXZ0y0R,Abloom,Jasise,0.637,0.374,10,-18.07,1,0.037,0.272,0.889,0.111,0.27,110.013,179591,4,0
0ENdomkBjCzYQbHP0ITm6L,Wet Bravado,R Y K,0.805,0.469,9,-13.783,0,0.0494,0.0134,0.874,0.181,0.351,118.006,163190,4,0
22epPcE6Y7GwJGmPQbtOtC,Tryin' - Chill House,Mosebe,0.786,0.738,5,-11.706,1,0.0642,0.000547,0.884,0.105,0.294,106.926,202302,4,1
2EkhQc261n3oQsLFIgZdws,Seeds,Dj Hindi Bacha,0.798,0.515,10,-12.924,0,0.0782,0.0777,0.847,0.101,0.7,110.145,193577,4,0
78S8rCKCJ3MUoGF3LCnpo4,Gentle rain,The Blue Green,0.51,0.391,5,-17.808,0,0.0346,0.728,0.852,0.0852,0.652,133.717,256000,4,0
